0.10000000000000009, -2.30808759585738
0.19999999999999973, -2.3991521068859196
0.30000000000000004, -2.4662522729069494
0.3999999999999999, -2.523766700924977
0.5, -2.542938176930983
0.5999999999999999, -2.557316783935489
0.7000000000000002, -2.538145307929481
0.7999999999999998, -2.518973831923475
0.8999999999999999, -2.4566665349039454
1, -2.3943592378844176
1.0999999999999996, -2.293708988852874
1.4000000000000004, -1.9150723377342107
1.5, -1.7329433156771312
1.6000000000000005, -1.5460214246185497
1.7000000000000002, -1.3303423195509527
1.8000000000000007, -1.105077476480357
1.9000000000000004, -0.8462625503992438
2.1000000000000005, -0.31425409123251136
2.2000000000000006, 0.01645386987113362
2.3000000000000007, 0.35195469997628237
2.400000000000001, 0.6922483990829313
2.5000000000000004, 1.0804707882046003
2.600000000000001, 1.459107439323267
2.700000000000001, 1.866501304450944
2.8000000000000007, 2.3026523835876347
2.9000000000000012, 2.7579749387303334
3.1000000000000014, 3.7213416080322546
3.200000000000001, 4.215007115186971
3.3000000000000016, 4.7422227053522015
3.400000000000002, 5.279024033520436
3.5000000000000018, 5.878132658708198
3.6000000000000014, 6.4484840698869474
3.700000000000002, 7.057178433077714
3.8000000000000025, 7.694630010277493
3.900000000000002, 8.341667325480275
4.000000000000002, 8.993497509684559
4.100000000000001, 9.717220728911377
